imdb_id,title,release_date,budget,revenue,runtime,vote_average,vote_count,popularity,movielens_id,tmdb_id,genres,director,in_connections,out_connections,tot_connections,connected_movies
0032455,Fantasia,1940,2.2800000000000002,83.32,124,7.2,831,8.03796,1282,756.0,Animation|Fantasy|Musical,Samuel Armstrong,567,5,572,0120910
0044706,High Noon,1952,0.73,8.0,85,7.6,343,16.715935,1283,288.0,Drama|Western,Fred Zinnemann,358,0,358,3559256|0080870|0244536|6068198
0052618,Ben-Hur,1959,15.0,146.9,212,7.5,660,14.319743,1287,665.0,Action|Adventure|Drama,William Wyler,426,1,427,N
0088258,This Is Spinal Tap,1984,2.5,4.736202,82,7.6,413,13.981499,1288,11031.0,Comedy,Rob Reiner,418,16,434,0123278|1511464
0097576,Indiana Jones and the Last Crusade,1989,48.0,474.171806,127,7.6,3221,14.788987,1291,89.0,Action|Adventure,Steven Spielberg,514,21,535,0367882|1462764|0082971|0087469
0083987,Gandhi,1982,22.0,77.737889,191,7.4,730,12.383755,1293,783.0,Drama,Richard Attenborough,182,0,182,N
0096332,The Unbearable Lightness of Being,1988,17.0,10.006806000000001,171,7.0,89,6.815147,1295,10644.0,Drama,Philip Kaufman,49,0,49,N
0091867,A Room with a View,1985,3.0,20.966644000000002,117,6.9,164,6.175166,1296,11257.0,Drama,James Ivory,80,1,81,N
0084503,Pink Floyd: The Wall,1982,12.0,22.244207,95,7.7,363,6.773407,1298,12104.0,Drama|Musical,Alan Parker,120,10,130,0433619
0087553,The Killing Fields,1984,14.399999999999999,34.700291,141,7.5,180,11.460364,1299,625.0,Drama,Roland Joffé,54,0,54,N
0049223,Forbidden Planet,1956,1.9,3.25,98,7.2,238,6.379966,1301,830.0,Drama|Sci-Fi,Fred M. Wilcox,260,0,260,1317479
0064115,Butch Cassidy and the Sundance Kid,1969,6.0,102.308889,110,7.4,659,6.714577,1304,642.0,Action|Western,George Roy Hill,449,5,454,0078919|0049848
0087884,"Paris, Texas",1984,1.746964,2.181987,147,7.7,282,11.635837,1305,655.0,Drama,Wim Wenders,66,7,73,N
0098635,When Harry Met Sally...,1989,16.0,92.82354600000001,96,7.3,974,8.34322,1307,639.0,Comedy,Rob Reiner,479,10,489,0378072
0103644,Alien³,1992,50.0,159.773545,114,6.2,1664,17.126768,1320,8077.0,Action|Horror|Sci-Fi|Thriller,David Fincher,219,7,226,0118583|0078748|0090605
0082010,An American Werewolf in London,1981,10.0,31.973249000000003,97,7.2,571,13.390802,1321,814.0,Comedy|Horror|Thriller,John Landis,299,28,327,0118604|1465834
0056869,The Birds,1963,2.5,11.403528999999999,119,7.3,959,11.591462,1333,571.0,Horror|Thriller,Alfred Hitchcock,513,3,516,0109275|0884788
0103874,Dracula,1992,40.0,215.86269199999998,128,7.1,1087,16.777675,1339,6114.0,Fantasy|Horror|Thriller,Francis Ford Coppola,249,12,261,N
0103919,Candyman,1992,6.0,25.79231,99,6.2,303,12.721362,1342,9529.0,Horror|Thriller,Bernard Rose,151,5,156,0112625|0165662
0101540,Cape Fear,1991,35.0,182.3,128,7.0,692,10.302735,1343,1598.0,Thriller,Martin Scorsese,211,18,229,0055824
0074285,Carrie,1976,1.7999999999999998,33.8,98,7.0,977,9.277692,1345,7340.0,Drama|Fantasy|Horror|Thriller,Brian De Palma,665,10,675,0144814|0416474|1939659
0087800,A Nightmare on Elm Street,1984,1.7999999999999998,25.504513,91,7.2,1212,13.694713,1347,377.0,Horror|Thriller,Wes Craven,1276,12,1288,0089686|0093629|0095742|0097981|0101917|0111686|0260155|1179056|4920216
0075005,The Omen,1976,2.8,60.92298,111,7.2,485,16.641277,1350,794.0,Horror|Thriller,Richard Donner,362,3,365,0077394|0082377|0102585|4337944|5672290|0466909
0117731,Star Trek: First Contact,1996,46.0,150.0,111,7.0,671,8.808497,1356,199.0,Action|Adventure|Sci-Fi|Thriller,Jonathan Frakes,176,53,229,0120844|0244365|0253754|0796366|1408101|2660888|5171438|8806524|9184820|4756228|0060028|0069637|0079945|0084726|0088170|0092007|0092455|0098382|0102975|0106145|0111280|0112178
0117666,Sling Blade,1996,1.0,24.444121,135,7.4,236,9.475693,1358,12498.0,Drama,Billy Bob Thornton,87,1,88,N
0116705,Jingle All the Way,1996,60.0,129.83238899999998,89,5.5,583,7.898202,1359,9279.0,Comedy,Brian Levant,127,32,159,3486392
0117372,The Preacher's Wife,1996,40.0,48.093211,124,5.4,55,4.182641,1363,21539.0,Drama,Penny Marshall,21,3,24,0039190
0117477,Ridicule,1996,3.0,2.5038289999999996,102,7.4,30,10.879283,1365,12709.0,Drama,Patrice Leconte,8,0,8,N
0115433,101 Dalmatians,1996,54.0,320.689294,103,5.6,722,11.470748,1367,11674.0,Adventure|Comedy,Stephen Herek,87,12,99,0211181|0055254
0099423,Die Hard 2,1990,70.0,240.03109399989998,124,6.6,1920,18.785984,1370,1573.0,Action|Adventure|Thriller,Renny Harlin,214,14,228,0112864|0337978|1606378|0095016
0079945,Star Trek: The Motion Picture,1979,35.0,139.0,132,6.2,541,8.277765,1371,152.0,Adventure|Sci-Fi,Robert Wise,294,5,299,0084726|0088170|0092007|0092455|0098382|0102975|0106145|0111280|0112178|0117731|0120844|0244365|0253754|0796366|1408101|2660888|5171438|8806524|9184820|4756228|0060028|0069637
0102975,Star Trek VI: The Undiscovered Country,1991,27.0,96.89999999999999,113,6.7,421,5.90057,1372,174.0,Action|Sci-Fi,Nicholas Meyer,147,19,166,0106145|0111280|0112178|0117731|0120844|0244365|0253754|0796366|1408101|2660888|5171438|8806524|9184820|4756228|0060028|0069637|0079945|0084726|0088170|0092007|0092455|0098382
0098382,Star Trek V: The Final Frontier,1989,30.0,70.2,107,5.6,384,12.308007,1373,172.0,Action|Sci-Fi,William Shatner,173,13,186,0102975|0106145|0111280|0112178|0117731|0120844|0244365|0253754|0796366|1408101|2660888|5171438|8806524|9184820|4756228|0060028|0069637|0079945|0084726|0088170|0092007|0092455
0084726,Star Trek II: The Wrath of Khan,1982,12.0,96.8,113,7.3,688,7.160236,1374,154.0,Action|Adventure|Sci-Fi|Thriller,Nicholas Meyer,579,9,588,0088170|0092007|0092455|0098382|0102975|0106145|0111280|0112178|0117731|0120844|0244365|0253754|0796366|1408101|2660888|5171438|8806524|9184820|4756228|1408101|0060028|0069637|0079945
0088170,Star Trek III: The Search for Spock,1984,18.0,87.0,105,6.4,443,6.197298,1375,157.0,Action|Adventure|Sci-Fi,Leonard Nimoy,182,9,191,0092007|0092455|0098382|0102975|0106145|0111280|0112178|0117731|0120844|0244365|0253754|0796366|1408101|2660888|5171438|8806524|9184820|4756228|0060028|0069637|0079945|0084726
0092007,Star Trek IV: The Voyage Home,1986,24.0,133.0,119,6.9,490,12.596956,1376,168.0,Adventure|Comedy|Sci-Fi,Leonard Nimoy,201,8,209,0092455|0098382|0102975|0106145|0111280|0112178|0117731|0120844|0244365|0253754|0796366|1408101|2660888|5171438|8806524|9184820|4756228|0060028|0069637|0079945|0084726|0088170
0103776,Batman Returns,1992,80.0,280.0,126,6.6,1706,15.001681,1377,364.0,Action,Tim Burton,407,26,433,0112462|0118688|0096895
0096487,Young Guns,1988,13.0,44.726644,107,6.6,262,9.905174,1378,11967.0,Action|Comedy|Western,Christopher Cain,44,0,44,0100994
0077631,Grease,1978,6.0,181.81377,110,7.2,1633,7.854899,1380,621.0,Comedy|Musical,Randal Kleiser,794,22,816,0084021
0084021,Grease 2,1982,13.200000000000001,15.171476,115,4.9,185,14.202364,1381,9037.0,Comedy|Musical,Patricia Birch,70,1,71,0077631
0100114,Marked for Death,1990,12.0,46.0444,94,5.6,100,5.845712,1382,10173.0,Action|Drama,Dwight H. Little,25,1,26,N
0105690,Under Siege,1992,35.0,156.563139,103,6.1,405,9.918269,1385,8845.0,Action|Drama|Thriller,Andrew Davis,97,3,100,0114781
0073195,Jaws,1975,7.0,470.654,124,7.5,2628,19.726114,1387,578.0,Action|Horror,Steven Spielberg,2301,9,2310,0077766|0085750|0093300
0077766,Jaws 2,1978,20.0,187.884007,116,5.9,412,11.21306,1388,579.0,Horror|Thriller,Jeannot Szwarc,165,4,169,0085750|0093300|0073195
0085750,Jaws 3-D,1983,20.5,87.987055,99,4.2,266,16.603041,1389,17692.0,Action|Horror,Joe Alves,111,4,115,0093300|0073195|0077766
0116996,Mars Attacks!,1996,70.0,101.3710169999,106,6.1,1544,15.63424,1391,75.0,Action|Comedy|Sci-Fi,Tim Burton,130,38,168,N
0115906,Citizen Ruth,1996,3.0,0.153155,104,6.8,27,2.225234,1392,13891.0,Comedy|Drama,Alexander Payne,13,3,16,N
0116695,Jerry Maguire,1996,50.0,273.552592,139,6.7,941,11.807601,1393,9390.0,Drama,Cameron Crowe,709,15,724,N
0093822,Raising Arizona,1987,6.0,29.18028,94,7.2,548,14.011415,1394,378.0,Comedy,Joel Coen,110,15,125,N
0116999,Marvin's Room,1996,23.0,12.803305,98,6.6,130,5.307984,1399,9819.0,Drama,Jerry Zaks,14,9,23,N
0117571,Scream,1996,14.0,173.046663,111,7.0,1520,13.326443,1407,4232.0,Comedy|Horror|Thriller,Wes Craven,614,46,660,0120082|0134084|1262416|3921180|1124597
0104691,The Last of the Mohicans,1992,40.0,75.505856,112,7.1,747,15.228794,1408,9361.0,Action|Western,Michael Mann,81,3,84,0027869
0116250,Evita,1996,55.0,141.047179,134,5.9,122,6.709803,1416,8818.0,Drama|Musical,Alan Parker,102,0,102,N
0120390,Turbulence,1997,55.0,11.466088000000001,100,5.2,63,5.304043,1427,34314.0,Action|Thriller,Robert Butler,9,11,20,0192701|0251448
0119664,Metro,1997,55.0,31.987563000000005,117,5.3,136,10.519481,1432,8860.0,Action|Comedy|Drama|Thriller,Thomas Carter,9,5,14,N
0118928,Dante's Peak,1997,116.0,178.12775999989998,108,5.8,445,7.240753,1438,9619.0,Action|Thriller,Roger Donaldson,57,3,60,N
0119937,Prefontaine,1997,8.0,0.589304,106,6.7,21,2.93818,1442,26306.0,Drama,Steve James,8,2,10,N
0120915,Star Wars: Episode I - The Phantom Menace,1999-05-19,115.0,924.317558,136,6.4,4526,15.649091,2628.0,1893.0,Action|Adventure|Sci-Fi,George Lucas,1290.0,22.0,1312.0,0121765|0121766|2488496|2527336|2527338|3791120|0076759|0080684|0086190|0120915
0121765,Star Wars: Episode II - Attack of the Clones,2002-05-15,120.0,649.398328,142,6.4,4074,14.072511,5378.0,1894.0,Action|Adventure|Sci-Fi,George Lucas,611.0,69.0,680.0,0121766|2488496|2527336|2527338|0076759|0080684|0086190|0120915|0121765
0121766,Star Wars: Episode III - Revenge of the Sith,2005-05-17,113.0,850.000000,140,7.1,4200,13.165421,33493.0,1895.0,Action|Adventure|Sci-Fi,George Lucas,640.0,21.0,661.0,2488496|2527336|2527338|0076759|0080684|0086190|0120915|0121765|0121766
1185834,Star Wars: The Clone Wars,2008-08-05,85.0,68.282844,98,5.8,434,8.524857,61160.0,12180.0,Action|Adventure|Animation|Sci-Fi,Dave Filoni,57.0,8.0,65.0,0458290|2930604|1185834
2488496,Star Wars: The Force Awakens,2015-12-15,245.0,2068.223624,136,7.5,7993,31.626013,122886.0,140607.0,Action|Adventure|Fantasy|Sci-Fi,J.J. Abrams,745.0,23.0,768.0,2527336|2527338|0076759|0080684|0086190|0120915|0121765|0121766|2488496
3748528,Rogue One: A Star Wars Story,2016-12-14,200.0,1056.057273,133,7.4,5111,36.567575,166528.0,330459.0,Action|Adventure|Fantasy|Sci-Fi,Gareth Edwards,292.0,19.0,311.0,3748528
