imdb_id,title,year,budget,revenue,runtime,vote_average,vote_count,popularity,movielens_id,tmdb_id,genres,director,in_connections,out_connections,tot_connections,connected_movies,0,1
0109506,The Crow,1994,15.0,94.0,102,7.3,980,15.799335999999998,353.0,9495.0,Action|Fantasy|Thriller,Alex Proyas,177.0,15.0,192.0,0115986|0132910|0353324|0197104|0432536|1340094,-0.2188661720461608,0.6381164484700877
0109813,The Flintstones,1994,46.0,341.631208,91,5.0,559,15.019585999999999,355.0,888.0,Comedy|Fantasy,Brian Levant,97.0,10.0,107.0,0158622|3719916|0053502,0.0630749383623204,-0.7736143278001771
0109830,Forrest Gump,1994,55.0,677.9453989998999,142,8.2,8147,48.307194,356.0,13.0,Comedy|Drama,Robert Zemeckis,962.0,30.0,992.0,1002819,-0.3964831379586511,0.3858384241131415
0109831,Four Weddings and a Funeral,1994,6.0,254.700832,117,6.6,654,8.990345,357.0,712.0,Comedy,Mike Newell,211.0,6.0,217.0,7587362,-0.002607296443797,0.7787826937005681
0110093,I Love Trouble,1994,45.0,61.947267000000004,123,5.3,41,3.570874,360.0,10879.0,Action|Comedy,Charles Shyer,8.0,7.0,15.0,N,-0.0820531925455674,-0.4036653131118046
0110357,The Lion King,1994,45.0,788.241776,89,8.0,5520,21.605760999999998,364.0,8587.0,Adventure|Animation|Drama|Musical,Roger Allers,1413.0,21.0,1434.0,0120131|0318403|3793630|6494434|6105098,0.5609173133232233,0.1399010298379075
0107426,Little Buddha,1993,35.0,4.8581389999999995,140,6.0,76,5.681522,365.0,1689.0,Drama,Bernardo Bertolucci,9.0,0.0,9.0,N,0.2556933829301491,0.4753573415474868
0111686,New Nightmare,1994,14.0,18.090181,112,6.4,297,9.860522,366.0,11596.0,Drama|Horror|Thriller,Wes Craven,65.0,25.0,90.0,0087800|0089686|0093629|0095742|0097981|0101917,-0.0558519554300811,-0.2997430167483951
0110475,The Mask,1994,23.0,351.583407,101,6.6,2550,14.134879999999999,367.0,854.0,Action|Comedy|Fantasy,Chuck Russell,299.0,29.0,328.0,0112064|0362165,-0.7104005118454494,0.1548624439769557
0110622,The Naked Gun 33⅓: The Final Insult,1994,30.0,51.132598,83,6.4,535,10.587232,370.0,36593.0,Action|Comedy,Peter Segal,58.0,47.0,105.0,1957979|0083466|0095705|0102510,0.6444427256692873,-0.0480515235418003
0110950,Reality Bites,1994,11.5,20.07985,99,6.5,180,6.5145919999999995,372.0,2788.0,Comedy|Drama,Ben Stiller,74.0,21.0,95.0,N,0.6773672593400155,0.0146459878201699
0105226,Red Rock West,1993,8.0,2.0,98,6.4,71,5.137903,373.0,10427.0,Thriller,John Dahl,18.0,2.0,20.0,N,0.1217794751968364,0.6586719667185681
0111257,Speed,1994,30.0,350.448145,116,6.8,1814,10.859292,377.0,1637.0,Action|Thriller,Jan de Bont,366.0,14.0,380.0,0120179|1545465,0.1288942536763259,-0.7647322267492148
0111438,Timecop,1994,27.0,101.6465809999,99,5.5,288,8.907074,379.0,8831.0,Action|Sci-Fi|Thriller,Peter Hyams,91.0,6.0,97.0,0318763|2937706,0.6853411350728741,-0.3597443603006917
0111503,True Lies,1994,115.0,378.8824109999,141,6.8,1138,11.396099000000001,380.0,36955.0,Action|Adventure|Comedy|Thriller,James Cameron,231.0,27.0,258.0,0103103,0.3194180575373819,-0.017507094004224996
0111756,Wyatt Earp,1994,63.0,25.052,191,6.5,203,9.277147,383.0,12160.0,Western,Lawrence Kasdan,22.0,0.0,22.0,N,-0.0581841721469039,-0.5602499195584786
0110399,A Low Down Dirty Shame,1994,10.0,29.392418,100,6.0,31,3.0215259999999997,387.0,26352.0,Action|Comedy,Keenen Ivory Wayans,6.0,16.0,22.0,N,0.2441605873471665,-0.6563769335491692
0110186,Jason's Lyric,1994,7.0,20.851520999999998,119,5.9,9,0.912909,391.0,22067.0,Drama,Doug McHenry,7.0,2.0,9.0,N,0.6336225452033465,0.4484632191937939
0111301,Street Fighter,1994,35.0,99.423521,102,4.1,330,13.584489999999999,393.0,11667.0,Action|Adventure|Fantasy,Steven E. de Souza,143.0,9.0,152.0,0144069|0219458|0185708|0495900|0891592|1696187|0106545|0114563,0.0555245782916473,-0.0624940930389405
0110027,Highlander: The Final Dimension,1994,26.0,36.8,99,4.5,110,6.8666339999999995,405.0,8011.0,Action|Fantasy,Andrew Morahan,12.0,8.0,20.0,0144714|0144964|0299981|0465657|0091203|0102034|0103442|0182228|0147773,-0.1086884570381719,0.2178407922588261
0113409,In the Mouth of Madness,1994,8.0,8.9466,95,7.1,307,8.497643,407.0,2654.0,Horror|Thriller,John Carpenter,41.0,8.0,49.0,5866542,0.5415346767774618,-0.4100339537998126
0106226,The Age of Innocence,1993,34.0,32.25544,139,7.0,172,8.013617,412.0,10436.0,Drama,Martin Scorsese,53.0,7.0,60.0,N,0.01403174187969,-0.5301748741687438
0109067,The Air Up There,1994,17.08,21.0115,107,5.1,42,1.8962729999999999,414.0,46094.0,Comedy,Paul Michael Glaser,5.0,2.0,7.0,N,-0.2268052876531867,-0.6516277115767803
0109254,Beverly Hills Cop III,1994,50.0,119.20898899999999,104,5.5,445,11.787784,420.0,306.0,Action|Comedy|Thriller,John Landis,24.0,3.0,27.0,3083016|0086960|0092644,0.7663950196758837,0.1258865336091997
0106452,Body Snatchers,1993,13.0,0.4288680000000001,87,5.8,102,6.559692999999999,426.0,4722.0,Horror|Sci-Fi|Thriller,Abel Ferrara,16.0,2.0,18.0,0049366|0077745,0.2152589633289376,-0.7049878026640201
0106489,A Bronx Tale,1993,22.0,17.287898000000002,121,7.4,447,6.115628,428.0,1607.0,Drama,Robert De Niro,21.0,1.0,22.0,N,-0.1363887772700509,0.7423463272048263
0106505,Calendar Girl,1993,13.0,2.570145,90,3.7,10,1.316741,430.0,117553.0,Comedy|Drama,John Whitesell,3.0,10.0,13.0,N,-0.5519179869488692,-0.4805757134212275
0106519,Carlito's Way,1993,30.0,36.516011999999996,144,7.7,805,8.698509,431.0,6075.0,Drama,Brian De Palma,75.0,10.0,85.0,0427038|4321328,0.2256017008923287,0.3565351562253102
0106582,Cliffhanger,1993,70.0,255.000211,112,6.1,600,9.830853,434.0,9350.0,Action|Adventure|Thriller,Renny Harlin,105.0,3.0,108.0,1441251,0.4195116463483627,0.6524503715266422
0109456,Color of Night,1994,40.0,19.72605,121,5.4,117,14.228963,436.0,2124.0,Drama|Thriller,Richard Rush,18.0,4.0,22.0,N,-0.5827262037277332,-0.3921688367265883
0106677,Dazed and Confused,1993,6.9,7.993039,102,7.4,588,6.8652,441.0,9571.0,Comedy,Richard Linklater,174.0,35.0,209.0,N,-0.1076552354965165,-0.7674750064334169
0106697,Demolition Man,1993,57.0,159.055768,115,6.4,1018,11.626116,442.0,9739.0,Action|Adventure|Sci-Fi,Marco Brambilla,132.0,18.0,150.0,N,-0.693020472258637,-0.3499635919653819
0106941,For Love or Money,1993,30.0,11.14627,94,5.7,77,8.468869,453.0,9024.0,Comedy,Barry Sonnenfeld,8.0,5.0,13.0,0120540,-0.0904938011628242,-0.4926139165082947
0106918,The Firm,1993,42.0,270.24836699990004,154,6.6,513,9.678367,454.0,37233.0,Drama|Thriller,Sydney Pollack,56.0,2.0,58.0,N,0.7307816759112623,-0.1749568112691661
0106965,Free Willy,1993,20.0,153.698625,112,6.0,429,5.990572,455.0,1634.0,Adventure|Drama,Simon Wincer,226.0,0.0,226.0,0113114|0119152|1394329,0.4942436892895834,0.5969062686962967
0106977,The Fugitive,1993,44.0,368.87576,130,7.2,1240,10.089369999999999,457.0,5503.0,Thriller,Andrew Davis,305.0,4.0,309.0,0120873|0247097|1062355|4698612|0056757,-0.1368731784179281,-0.5523142506387702
0107004,Geronimo: An American Legend,1993,35.0,18.63562,115,5.9,44,4.653462,458.0,35588.0,Drama|Western,Walter Hill,11.0,0.0,11.0,N,-0.3529427268852808,0.5847491879356181
0107076,Hard Target,1993,18.0,74.189677,97,6.1,237,7.834351,464.0,2019.0,Action|Adventure|Thriller,John Woo,43.0,7.0,50.0,5241578,-0.4987019795895979,-0.2752908175642011
0107144,Hot Shots! Part Deux,1993,25.0,133.752825,86,6.2,463,13.482370999999999,466.0,9255.0,Action|Comedy,Jim Abrahams,34.0,50.0,84.0,0102059,-0.0041309765457976,0.2436114599109899
0107206,In the Line of Fire,1993,40.0,176.99716799990003,128,6.8,392,12.637158,474.0,9386.0,Action|Thriller,Wolfgang Petersen,97.0,4.0,101.0,N,0.6550427503130898,-0.4143402887159897
0107207,In the Name of the Father,1993,13.0,65.796862,133,7.6,363,7.405895,475.0,7984.0,Drama,Jim Sheridan,30.0,1.0,31.0,N,-0.271417647635819,-0.3367127427340805
0107290,Jurassic Park,1993,63.0,920.1,127,7.6,4956,8.863776,480.0,329.0,Action|Adventure|Sci-Fi|Thriller,Steven Spielberg,1772.0,15.0,1787.0,0119567|0163025|0369610|4881806|8041270,-0.1806176784583852,-0.75769784662331
0107302,Kalifornia,1993,9.0,2.3952310000000003,117,6.5,209,8.4337,481.0,10909.0,Drama|Thriller,Dominic Sena,20.0,2.0,22.0,N,-0.1292592918765316,0.6412569025349562
0110265,Killing Zoe,1993,1.5,0.418961,96,6.1,111,4.948569,482.0,507.0,Drama|Thriller,Roger Avary,14.0,9.0,23.0,N,-0.4265896541017666,-0.16420693799789302
0107362,Last Action Hero,1993,85.0,137.298489,130,6.1,725,9.434006,485.0,9593.0,Action|Adventure|Comedy|Fantasy,John McTiernan,139.0,81.0,220.0,N,0.6572019465744839,0.3224323470549576
0107507,Manhattan Murder Mystery,1993,13.5,11.285588,104,7.1,169,8.939404,492.0,10440.0,Comedy,Woody Allen,18.0,12.0,30.0,N,0.0846156379656837,0.5227808943581731
0107554,Menace II Society,1993,3.5,27.9,97,7.2,179,5.260924,493.0,9516.0,Action|Drama,Albert Hughes,44.0,9.0,53.0,N,-0.7334368851187358,0.0121593011420692
0116253,Executive Decision,1996,55.0,121.96921599999999,133,5.8,261,13.106291,494.0,2320.0,Action|Adventure|Thriller,Stuart Baird,33.0,6.0,39.0,N,-0.5942096754157175,-0.4427097117262059
0107614,Mrs. Doubtfire,1993,25.0,441.286195,125,7.0,1638,11.16553,500.0,788.0,Comedy|Drama,Chris Columbus,313.0,33.0,346.0,0139872|0233422,-0.6861220336077828,-0.2836631469030953
0110657,The Next Karate Kid,1994,12.0,15.826984,107,4.8,202,9.9697,502.0,11231.0,Action,Christopher Cain,19.0,6.0,25.0,0087538|0091326|0097647,-0.1162484152131655,0.7703199996453189
0110678,No Escape,1994,20.0,15.339999999999998,118,6.1,86,9.715187,504.0,10447.0,Action|Drama|Sci-Fi,Martin Campbell,12.0,4.0,16.0,N,-0.4876659576933848,-0.0066512263602305
0107808,A Perfect World,1993,30.0,135.130999,138,7.2,376,8.040589,507.0,9559.0,Drama|Thriller,Clint Eastwood,20.0,4.0,24.0,N,0.4688727337001816,0.4895146437126658
0107818,Philadelphia,1993,26.0,206.67844,125,7.6,1019,13.373006,508.0,9800.0,Drama,Jonathan Demme,165.0,5.0,170.0,N,0.4304581521979608,-0.3845861972942341
0107822,The Piano,1993,7.0,116.7,121,7.1,290,7.436758,509.0,713.0,Drama,Jane Campion,109.0,1.0,110.0,N,-0.1042431966126447,-0.6220696353678905
0107840,Poetic Justice,1993,14.0,27.515786,109,6.9,47,6.972599000000001,510.0,8291.0,Drama,John Singleton,32.0,5.0,37.0,N,-0.7120468739949994,-0.1961018660401881
0110955,The Ref,1994,11.0,11.439193,97,6.7,99,5.868677,514.0,10872.0,Comedy,Ted Demme,20.0,8.0,28.0,N,0.4513025652012019,0.0755831010519597
0107943,The Remains of the Day,1993,11.5,23.237910999999997,134,7.5,213,12.222576,515.0,1245.0,Drama,James Ivory,67.0,2.0,69.0,N,0.5697106477617002,0.45544253486447706
0110971,Renaissance Man,1994,40.0,24.332324,128,5.9,83,4.985157,516.0,11858.0,Comedy|Drama,Penny Marshall,5.0,10.0,15.0,N,-0.7681713513930922,0.1325834985210025
0107978,RoboCop 3,1993,22.0,10.69621,104,4.2,309,8.685798,519.0,5550.0,Action|Drama|Sci-Fi|Thriller,Fred Dekker,52.0,4.0,56.0,0108909|0220008|3034552|0093870|0100502,0.1384733798070688,0.7639220386961714
0107977,Robin Hood: Men in Tights,1993,20.0,35.739755,104,6.4,575,17.136672,520.0,8005.0,Comedy,Mel Brooks,76.0,33.0,109.0,0072585|0072585,-0.7778669846540244,0.0466085179054778
0107983,Romeo Is Bleeding,1993,11.5,3.275585,100,5.7,36,9.796318,521.0,2088.0,Thriller,Peter Medak,12.0,2.0,14.0,N,-0.4072518970838312,-0.6596341561530211
0108000,Ruby in Paradise,1993,0.8,1.0014370000000001,114,5.6,10,0.941994,523.0,47889.0,Drama,Victor Nunez,7.0,1.0,8.0,N,0.1412231067503936,0.5703023579495838
0108002,Rudy,1993,12.0,22.750363,114,7.2,187,5.914833,524.0,14534.0,Drama,David Anspaugh,120.0,1.0,121.0,N,0.2930783399153885,-0.7207420093863369
0108052,Schindler's List,1993,22.0,321.365567,195,8.3,4436,41.725122999999996,527.0,424.0,Drama,Steven Spielberg,440.0,3.0,443.0,N,-0.1413151720000105,-0.7643979596369223
0111127,Serial Mom,1994,13.0,7.8206880000000005,95,6.4,137,5.305311,532.0,11592.0,Comedy|Horror,John Waters,33.0,294.0,327.0,N,-0.4461044093447392,-0.515705008578707
0111143,The Shadow,1994,25.0,48.063435,108,5.4,140,7.881107000000001,533.0,8850.0,Action|Adventure|Fantasy,Russell Mulcahy,25.0,4.0,29.0,N,-0.5652101649743062,-0.2827363650821581
0108160,Sleepless in Seattle,1993,21.0,227.7998839999,105,6.5,630,10.234919,539.0,858.0,Comedy|Drama,Nora Ephron,256.0,14.0,270.0,N,-0.3386476527434678,0.6987276541076229
0108162,Sliver,1993,40.0,116.3,108,4.9,144,11.23297,540.0,867.0,Thriller,Phillip Noyce,24.0,5.0,29.0,N,-0.278946814563824,0.6860755084363958
0083658,Blade Runner,1982,28.0,33.139618,117,7.9,3833,96.272374,541.0,78.0,Action|Sci-Fi|Thriller,Ridley Scott,862.0,18.0,880.0,1856101|7326248|7387408|7428594,-0.5197478710427363,0.4637049827782203
0108174,So I Married an Axe Murderer,1993,20.0,11.585483,93,6.1,131,8.051914,543.0,10442.0,Comedy|Thriller,Thomas Schlamme,28.0,16.0,44.0,N,-0.7353527321938613,-0.0418245610070266
0108255,Super Mario Bros.,1993,48.0,20.915465,104,4.0,236,7.198455,546.0,9607.0,Action|Adventure|Comedy|Fantasy|Sci-Fi,Annabel Jankel,197.0,10.0,207.0,N,-0.6648550186419248,0.4058750948638424
0111323,Surviving the Game,1994,7.4,7.690012999999999,96,6.1,53,3.6446410000000005,547.0,17585.0,Action|Adventure|Thriller,Ernest R. Dickerson,14.0,0.0,14.0,N,0.4706767835794405,-0.6121670413891105
0111400,Terminal Velocity,1994,50.0,16.4789,102,5.0,82,8.012225,548.0,9057.0,Action|Thriller,Deran Sarafian,6.0,2.0,8.0,N,0.6311797257223702,0.3696621380892873
0107688,The Nightmare Before Christmas,1993,18.0,75.63440899999999,76,7.6,2135,17.730913,551.0,9479.0,Animation|Fantasy|Musical,Henry Selick,397.0,24.0,421.0,1002748|1324170,-0.1731019505212302,0.7034117914097261
0108333,The Three Musketeers,1993,30.0,53.898844999999994,105,6.2,219,6.34785,552.0,10057.0,Action|Adventure|Comedy,Stephen Herek,36.0,1.0,37.0,N,-0.3937542632117705,-0.1060375804714571
0108358,Tombstone,1993,25.0,56.505065,130,7.4,632,11.338194,553.0,11969.0,Action|Drama|Western,George P. Cosmatos,115.0,1.0,116.0,N,-0.6892761897494333,0.2503749190137019
0108399,True Romance,1993,12.5,12.281551,120,7.5,762,17.189328,555.0,319.0,Thriller,Tony Scott,158.0,56.0,214.0,0359715,-0.7773505676958987,0.0087990859543776
0110763,The Pagemaster,1994,27.0,13.670688,80,6.2,178,7.436000999999999,558.0,15139.0,Action|Adventure|Animation|Fantasy,Joe Johnston,32.0,9.0,41.0,5554958,0.2167799475189695,0.5654123600536174
0099785,Home Alone,1990,18.0,476.684675,103,7.1,2487,0.702543,586.0,771.0,Comedy,Chris Columbus,832.0,23.0,855.0,0104431|0119303|0329200|2308733|1101206|6249970|1101206,-0.5926799000291203,0.4249325184428506
0099653,Ghost,1990,22.0,505.0,127,6.9,1381,11.945397,587.0,251.0,Comedy|Drama|Fantasy|Thriller,Jerry Zucker,513.0,14.0,527.0,0399530|0353154|1655400,0.3517239915427906,0.1331615391642591
0103639,Aladdin,1992,28.0,504.050219,90,7.4,3495,16.357419,588.0,812.0,Adventure|Animation|Comedy|Musical,Ron Clements,938.0,26.0,964.0,0107952|0105935|0115491|0288416|0233177|1172058|1167012|6139732,0.1203104114656892,-0.6469752231470879
0103064,Terminator 2: Judgment Day,1991,100.0,520.0,137,7.7,4274,22.661695,589.0,280.0,Action|Sci-Fi,James Cameron,1369.0,42.0,1411.0,0181852|0438488|1340138|6450804|8248304|0088247,-0.0714536366402166,0.3452626224305042
0099348,Dances with Wolves,1990,22.0,424.20884800000005,181,7.6,1084,11.654349,590.0,581.0,Adventure|Drama|Western,Kevin Costner,295.0,3.0,298.0,0050915,0.585363027576598,-0.2925405881436183
0096895,Batman,1989,35.0,411.348924,126,7.0,2145,19.10673,592.0,268.0,Action|Thriller,Tim Burton,1060.0,32.0,1092.0,0103776|0112462|0118688,-0.20550608851269603,0.4023098978186171
0102926,The Silence of the Lambs,1991,19.0,272.742922,119,8.1,4549,4.307222,593.0,274.0,Horror|Thriller,Jonathan Demme,1288.0,18.0,1306.0,0212985|0289765|0367959|2243973|0111068,0.5376693450725142,-0.4718316305929254
0029583,Snow White and the Seven Dwarfs,1937,1.488423,184.925486,83,6.9,1973,16.263878,594.0,408.0,Animation|Drama|Fantasy|Musical,David Hand,1308.0,1.0,1309.0,6208148,-0.6814714775977762,0.3725621880823844
0101414,Beauty and the Beast,1991,25.0,377.350553,84,7.5,3029,23.433511,595.0,10020.0,Animation|Fantasy|Musical,Gary Trousdale,861.0,14.0,875.0,0221773|0118692|0167038|4886826|1171997|1167012|2771200,-0.2018859716673675,0.1477439647805019
0032910,Pinocchio,1940,2.6,84.3,88,6.9,1412,14.202283999999999,596.0,10895.0,Animation|Fantasy|Musical,Hamilton Luske,782.0,1.0,783.0,0093743|4593060,-0.5224865277713369,0.5214815456020667
0100405,Pretty Woman,1990,14.0,463.0,119,7.0,1807,13.348451,597.0,114.0,Comedy,Garry Marshall,545.0,7.0,552.0,N,0.6601462671698171,0.20324793273169603
0065214,The Wild Bunch,1969,6.244087,0.638641,145,7.7,266,11.722424,599.0,576.0,Adventure|Western,Sam Peckinpah,215.0,6.0,221.0,2028582,-0.7408595210045713,-0.2421075858692178
0116282,Fargo,1996,7.0,60.611975,98,7.7,2080,12.61469,608.0,275.0,Comedy|Drama|Thriller,Joel Coen,282.0,17.0,299.0,2802850,0.7425048702036899,0.2299866158711022
0116514,Hellraiser: Bloodline,1996,4.0,16.675,86,4.9,111,5.263187,611.0,8766.0,Action|Horror|Sci-Fi,Kevin Yagher,32.0,3.0,35.0,0229440|0274546|0337636|0354623|1716747|5476182|0093177|0095294|0104409,-0.6728296279894751,0.0282208472438753
0065421,The Aristocats,1970,4.0,55.675256999999995,78,7.1,1287,9.834047,616.0,10112.0,Animation,Wolfgang Reitherman,158.0,1.0,159.0,N,0.7716208218116039,0.0905180957080188
0117381,Primal Fear,1996,30.0,102.616183,129,7.4,644,10.326213000000001,628.0,1592.0,Drama|Thriller,Gregory Hoblit,45.0,3.0,48.0,0337971,-0.7398128217234361,0.2398724505082838
0116414,Girl 6,1996,12.0,4.939939,108,5.7,17,4.405169,639.0,61752.0,Comedy|Drama,Spike Lee,12.0,14.0,26.0,N,-0.37901359413212704,-0.6781569788058373
0115956,Courage Under Fire,1996,46.0,100.8608179999,117,6.2,240,11.595316,647.0,10684.0,Action|Drama,Edward Zwick,20.0,2.0,22.0,N,-0.154413828337551,0.0923653081333451
0117060,Mission: Impossible,1996,80.0,457.696359,110,6.7,2677,15.793477,648.0,954.0,Action|Adventure|Thriller,Brian De Palma,415.0,10.0,425.0,0120755|0317919|1229238|2381249|4912910|9603212|9603208|0060009,-0.7744391177309076,0.0897111195648859
0116136,DragonHeart,1996,57.0,115.267375,103,6.4,553,23.636589999999998,653.0,8840.0,Action|Adventure|Fantasy,Rob Cohen,54.0,2.0,56.0,0214641|3829170|5610626|9711106,0.0013265698627729998,0.6234612841026396
0116683,James and the Giant Peach,1996,38.0,28.921264,79,6.2,375,13.217623000000001,661.0,10539.0,Adventure|Animation|Fantasy|Musical,Henry Selick,64.0,2.0,66.0,N,-0.1166189776193195,-0.0252256393676643
0116269,Faithful,1996,13.0,9.7899,91,4.8,4,1.2968620000000002,664.0,47502.0,Comedy,Paul Mazursky,4.0,1.0,5.0,N,0.2980770169783323,0.6681965392200372
0117705,Space Jam,1996,80.0,250.2,88,6.5,1335,11.054250999999999,673.0,2300.0,Adventure|Animation|Comedy|Fantasy|Sci-Fi,Joe Pytka,279.0,56.0,335.0,3554046,-0.2741753309096483,0.1206087623311648
0062711,Barbarella,1968,9.0,2.5,98,5.7,149,14.304205,674.0,8069.0,Adventure|Comedy|Sci-Fi,Roger Vadim,173.0,1.0,174.0,N,0.2310766517213593,-0.7440482018669103
0117104,Mrs. Winterbourne,1996,25.0,10.07,105,5.5,26,9.1861,691.0,40001.0,Comedy,Richard Benjamin,4.0,2.0,6.0,0279410|0041694,0.5197510364588458,-0.3153518206508774
0117420,The Quest,1996,30.0,57.400546999999996,95,5.3,126,7.941972,704.0,9103.0,Action|Adventure,Jean-Claude Van Damme,9.0,0.0,9.0,N,0.2946935038382121,-0.0847644316612984
0095776,Oliver & Company,1988,31.0,74.15134599999999,74,6.5,372,10.813578999999999,709.0,12233.0,Adventure|Animation|Comedy|Musical,George Scribner,68.0,10.0,78.0,N,0.2840777539095575,0.4031521997038184
0116322,Flipper,1996,25.53,20.08002,95,5.3,85,4.5570059999999994,711.0,36355.0,Adventure,Alan Shapiro,12.0,5.0,17.0,0057063,-0.5761697118426047,0.3571267614455937
0113362,The Horseman on the Roof,1995,35.0,15.0,135,6.7,25,1.690768,715.0,11876.0,Drama,Jean-Paul Rappeneau,8.0,0.0,8.0,N,0.4732326231057248,-0.4482470768610064
0115963,The Craft,1996,15.0,24.769466,101,6.3,388,12.860385,724.0,9100.0,Drama|Fantasy|Horror|Thriller,Andrew Fleming,89.0,10.0,99.0,0475944,0.4339722152573604,0.3084873728609564
0117500,The Rock,1996,75.0,335.0626209999,136,6.9,1474,13.249823999999998,733.0,9802.0,Action|Adventure|Thriller,Michael Bay,172.0,12.0,184.0,1097079|0364621,0.636175761037019,-0.3592173490924871
0117998,Twister,1996,92.0,494.47152400000004,113,6.1,966,8.739144,736.0,664.0,Action|Adventure|Thriller,Jan de Bont,190.0,15.0,205.0,N,-0.6538531918278703,-0.32580812025890304
0115571,The Arrival,1996,25.0,14.048372,115,6.1,200,6.497591000000001,748.0,10547.0,Action|Sci-Fi|Thriller,David Twohy,13.0,12.0,25.0,6189792|0122961,-0.4323976308872697,0.546932819649116
0057012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,1.7999999999999998,9.440272,95,8.0,1472,9.803980000000001,750.0,935.0,Comedy,Stanley Kubrick,659.0,7.0,666.0,N,0.3354326083874236,0.3310778341772478
0117331,The Phantom,1996,45.0,17.300889,100,4.7,138,8.079541,761.0,9826.0,Action|Adventure,Simon Wincer,28.0,1.0,29.0,N,-0.4927907314794776,0.6016520220932298
0117765,Striptease,1996,50.0,113.309743,115,4.4,210,11.341502,762.0,9879.0,Comedy,Andrew Bergman,44.0,51.0,95.0,N,0.7260071983325539,0.0990481576037568
0116669,Jack,1996,45.0,58.620973,113,5.9,340,6.2872449999999995,765.0,7095.0,Comedy|Drama,Francis Ford Coppola,27.0,14.0,41.0,N,0.21917475406165898,-0.0274675219930542
0117951,Trainspotting,1996,4.0,16.49108,93,7.8,2737,19.348466000000002,778.0,627.0,Comedy|Drama,Danny Boyle,264.0,27.0,291.0,2763304,-0.4211466344119602,-0.4161241122715367
0116629,Independence Day,1996,75.0,816.9692679999998,145,6.7,3334,17.634197,780.0,602.0,Action|Adventure|Sci-Fi|Thriller,Roland Emmerich,534.0,46.0,580.0,1628841,-0.3022534123612471,-0.6518027429808122
0116277,The Fan,1996,55.0,18.626419,116,5.7,202,12.202063,782.0,9566.0,Drama|Thriller,Tony Scott,15.0,7.0,22.0,N,0.5328249605080684,0.4958837041244253
0116583,The Hunchback of Notre Dame,1996,100.0,100.138851,91,6.8,1182,13.553999,783.0,10545.0,Animation|Drama|Musical,Gary Trousdale,305.0,7.0,312.0,0257778|9613354,-0.1279173060687869,-0.2031010744924694
0115798,The Cable Guy,1996,47.0,102.825796,96,5.7,603,7.586577,784.0,9894.0,Comedy|Thriller,Ben Stiller,81.0,66.0,147.0,N,0.5855316875712587,-0.4627171420144729
0116778,Kingpin,1996,27.0,25.023433999999998,113,6.7,248,11.633347,785.0,11543.0,Comedy,Bobby Farrelly,48.0,14.0,62.0,N,0.0958062888298306,-0.7692791552107949
0116213,Eraser,1996,100.0,242.29556200000002,115,5.6,553,6.919314,786.0,9268.0,Action|Drama|Thriller,Chuck Russell,41.0,4.0,45.0,0276941,-0.5725708710130494,0.2048950721209498
0117218,The Nutty Professor,1996,54.0,128.769345,95,5.4,717,9.651581,788.0,9327.0,Comedy|Fantasy|Sci-Fi,Tom Shadyac,131.0,24.0,155.0,0144528|1296960|0057372,0.273841495307204,0.2892412973189693
0116040,Daylight,1996,80.0,159.212469,115,5.8,385,11.995799,798.0,11228.0,Action|Adventure|Drama|Thriller,Rob Cohen,23.0,4.0,27.0,N,0.3627163277314982,0.6861172501354736
0116365,The Frighteners,1996,30.0,29.359215999999996,110,6.7,413,12.09096,799.0,10779.0,Comedy|Horror|Thriller,Peter Jackson,41.0,20.0,61.0,N,0.4012273747383037,-0.0218871451839099
0116905,Lone Star,1996,5.0,13.269963,135,6.9,79,9.069963000000001,800.0,26748.0,Drama|Western,John Sayles,12.0,3.0,15.0,N,0.3762351095683662,-0.5200774058989703
0117333,Phenomenon,1996,32.0,152.036382,123,6.2,328,5.575991999999999,802.0,9294.0,Drama,Jon Turteltaub,23.0,1.0,24.0,N,0.2888509123663282,0.0526980308847088
0117628,She's the One,1996,3.5,9.482579,96,5.7,71,10.827266,804.0,11363.0,Comedy,Edward Burns,3.0,0.0,3.0,N,-0.4647214265818466,0.6214899805004498
0117913,A Time to Kill,1996,40.0,152.266007,149,7.0,522,13.309013,805.0,1645.0,Drama|Thriller,Joel Schumacher,49.0,2.0,51.0,N,-0.3547500223208357,0.1867906262660288
0116320,Fled,1996,25.0,17.193231,98,5.2,49,3.906949,809.0,18550.0,Action|Adventure,Kevin Hooks,8.0,6.0,14.0,0051525,0.6678272408201658,0.0783172488423362
0116707,Joe's Apartment,1996,13.0,4.619014,78,5.0,87,9.490858,829.0,11962.0,Comedy|Fantasy|Musical,John Payson,9.0,4.0,13.0,0093101|0104564,-0.6002249744456172,0.497331704524336
0116313,The First Wives Club,1996,26.0,116.4,102,6.5,172,10.177303,830.0,2925.0,Comedy,Hugh Wilson,52.0,9.0,61.0,7546362,-0.1985094104583994,0.7487086142582563
0117438,Ransom,1996,80.0,309.492681,117,6.4,482,8.772188,832.0,3595.0,Thriller,Ron Howard,47.0,8.0,55.0,0049656,0.4965953182729093,0.5384511653287444
0115857,Chain Reaction,1996,50.0,60.209334,107,5.3,291,15.874491,836.0,12123.0,Action|Adventure|Thriller,Andrew Davis,22.0,3.0,25.0,N,-0.3813128909041673,0.5212664754483188
