imdb_id,title,year,budget,actual_budget,revenue,actual_revenue,runtime,vote_average,vote_count,popularity,movielens_id,tmdb_id,genres,director,in_connections,out_connections,tot_connections,connected_movies,0,1
195714,Final Destination,2000,23.0,37.26,53.3,86.35,98,6.4,1416,14.961416,3409,9532.0,Drama|Thriller,James Wong,145,9,154,0309593|0414982|1144884|1622979|0195714,-0.0009949021809641,-0.0119154504370882
103074,Thelma & Louise,1991,16.0,32.8,45.36,92.99,130,7.2,766,14.785388,3418,1541.0,Adventure|Drama,Ridley Scott,458,4,462,0103074,-0.015268351952226,-0.0052759611866459
77975,Animal House,1978,2.7,11.53,141.0,602.07,109,7.0,420,7.525382,3421,8469.0,Comedy,John Landis,507,6,513,0078597|0384685|1167345|0420048|0077975,0.0222468143649161,-0.0091897153986106
97216,Do the Right Thing,1989,6.5,14.62,37.3,83.92,120,7.6,301,10.465403,3424,925.0,Drama,Spike Lee,265,9,274,0097216,0.0208002125045188,0.0123870219686098
100168,Mo' Better Blues,1990,10.0,21.3,16.15,34.4,129,6.3,48,2.715137,3425,41823.0,Drama|Musical,Spike Lee,33,4,37,0100168,-0.0164399181755734,-0.0095594108119615
102175,Jungle Fever,1991,14.0,28.7,32.48,66.58,132,6.0,71,7.701918,3426,1713.0,Drama,Spike Lee,67,3,70,0102175,-0.0179234573042985,-0.0137319277792319
71402,Death Wish,1974,3.0,16.98,22.0,124.52,93,7.0,165,12.968011,3430,13939.0,Action|Drama,Michael Winner,162,9,171,0082250|0089003|0092857|0109578|1332103|1137450|0071402,-0.0080606934171719,-0.0025000515760739
82250,Death Wish 2,1982,2.0,5.78,45.0,130.05,88,6.1,74,7.965003,3431,14373.0,Action|Drama,Michael Winner,49,11,60,0089003|0092857|0109578|0071402|0082250,-0.0050094706656438,0.0011787975038532
89003,Death Wish 3,1985,9.0,23.31,16.95,43.9,92,6.1,68,12.829904,3432,24873.0,Action|Drama,Michael Winner,45,12,57,0092857|0109578|0071402|0082250|0089003,-0.0050522996341457,0.001307150318886
109578,Death Wish 5: The Face of Death,1994,5.0,9.4,1.7,3.2,95,5.0,46,3.595599,3434,34746.0,Action|Drama,Allan A. Goldstein,15,5,20,0071402|0082250|0089003|0092857|0109578,-0.0026607305214063,0.0035075792572018
36775,Double Indemnity,1944,0.93,14.75,2.5,39.65,107,8.0,425,6.49432,3435,996.0,Drama,Billy Wilder,217,2,219,0355774|0348843|0036775,-0.0260234197922117,0.0005614413914361
101615,Cool as Ice,1991,6.0,12.3,1.19,2.44,91,4.7,27,2.329486,3437,1496.0,Drama,David Kellogg,43,4,47,0101615,0.0167972238459645,0.0189471448659111
100758,Teenage Mutant Ninja Turtles,1990,13.5,28.76,202.0,430.26,93,6.5,486,13.184585,3438,1498.0,Action|Comedy|Fantasy|Sci-Fi,Steve Barron,229,22,251,0103060|0108308|0145104|0127388|0318913|0453556|1543920|1291150|8589698|0131613|0100758,-0.000310913878688,0.0138450146573586
103060,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,25.0,51.25,78.0,159.9,88,5.8,290,7.994266,3439,1497.0,Action|Fantasy,Michael Pressman,117,14,131,0108308|0145104|0127388|0318913|0453556|1543920|0131613|0100758|0103060,0.0049172256450835,0.0160914022840531
108308,Teenage Mutant Ninja Turtles III,1993,21.0,40.53,42.0,81.06,96,5.1,189,8.13688,3440,1499.0,Action|Adventure|Comedy|Fantasy,Stuart Gillard,60,23,83,0145104|0127388|0318913|0453556|1543920|0131613|0100758|0103060|0108308,-0.002642942759914,0.0182662500060376
87985,Red Dawn,1984,4.2,11.26,38.38,102.86,114,6.4,217,8.233168,3441,1880.0,Action|Drama,John Milius,110,7,117,1234719|0087985,-0.006158688515905,2.5026424829526966e-06
90693,Band of the Hand,1986,8.7,22.1,4.87,12.37,109,6.9,14,4.397712,3442,33762.0,Action|Drama,Paul Michael Glaser,5,1,6,0090693,-0.0078771580884777,-0.0021278627554366
92675,Bloodsport,1988,1.5,3.54,11.81,27.87,92,6.6,370,8.822276,3444,11690.0,Action,Newt Arnold,87,2,89,0112536|0115714|0172184|1935750|0092675,-0.0203534558928544,-0.0117137538062252
77530,Eyes of Laura Mars,1978,7.0,29.89,20.0,85.4,104,5.7,46,3.705714,3445,29143.0,Thriller,Irvin Kershner,32,3,35,0456558|0077530,0.0125528518934322,-0.0154513242200059
93105,"Good Morning, Vietnam",1987,13.0,31.85,123.92,303.6,121,7.1,658,9.023282,3448,801.0,Comedy|Drama,Barry Levinson,143,16,159,0093105,-0.0209691012898603,-0.0001506783761241
61735,Guess Who's Coming to Dinner,1967,4.0,33.36,56.67,472.63,108,7.6,174,5.032469,3451,1879.0,Drama,Stanley Kramer,249,1,250,0478161|0061735,-0.017763583404471,-0.017357790091895
165929,Romeo Must Die,2000,25.0,40.5,91.04,147.48,115,6.0,334,8.369176,3452,2085.0,Action|Thriller,Andrzej Bartkowiak,23,12,35,0165929,0.0117164978865118,-0.002878369660494
202402,Whatever It Takes,2000,15.0,24.3,9.9,16.04,94,5.1,38,3.550711,3454,16222.0,Comedy,David Raynr,4,7,11,0202402,0.024412582577243,-0.0022668368305895
127349,Waking the Dead,2000,8.5,13.77,0.33,0.53,105,6.5,22,1.241671,3457,37722.0,Drama|Thriller,Keith Gordon,2,4,6,0127349,-0.0010641741095069,-0.0145477279299605
57163,Hud,1963,2.5,22.78,10.0,91.1,112,7.4,69,4.526285,3467,24748.0,Drama|Western,Martin Ritt,51,1,52,0057163,-0.0181594338954703,-0.011044696769952
54997,The Hustler,1961,2.0,18.64,7.6,70.83,134,7.6,243,9.333533,3468,990.0,Drama,Robert Rossen,128,0,128,0090863|0054997,-0.0108718027314547,-0.0226003865339721
75860,Close Encounters of the Third Kind,1977,20.0,92.0,303.79,1397.43,135,7.2,1122,10.610446,3471,840.0,Adventure|Drama|Sci-Fi,Steven Spielberg,731,19,750,0059181|0075860,-0.0088566483944898,0.0068758512724875
99871,Jacob's Ladder,1990,25.0,53.25,25.97,55.32,113,7.3,376,8.176863,3476,2291.0,Horror,Adrian Lyne,84,9,93,3016748|0099871,-0.0224694951096179,-0.009959198086078
93378,La Bamba,1987,6.5,15.92,54.22,132.84,108,6.8,120,6.476534,3478,16620.0,Drama,Luis Valdez,42,4,46,0093378,0.0012842624932438,0.0240484832357084
89457,Ladyhawke,1985,20.0,51.8,18.43,47.73,121,6.8,264,8.157587,3479,526.0,Adventure|Fantasy,Richard Donner,41,0,41,0089457,-0.0033012747623618,0.0205819865775101
91445,Lucas,1986,6.0,15.24,8.2,20.83,108,6.4,53,4.57535,3480,13346.0,Drama,David Seltzer,26,4,30,0091445,0.0036287112356867,-0.0229080949635045
146882,High Fidelity,2000,30.0,48.6,47.13,76.35,113,7.0,636,8.524956,3481,243.0,Comedy|Drama,Stephen Frears,58,24,82,8577458|0146882,-0.0202962476711112,-0.0010925181663488
138749,The Road to El Dorado,2000,95.0,153.9,76.43,123.82,89,7.0,892,8.755188,3483,10501.0,Animation,Don Michael Paul,53,5,58,0138749,-0.0250119313259205,-0.0015934606624581
192614,The Skulls,2000,15.0,24.3,35.01,56.72,106,5.7,160,11.363754,3484,11478.0,Thriller,Rob Cohen,16,1,17,0278723|0352851|0192614,0.0122883597679393,-0.0146966844295844
61619,El Dorado,1966,4.65,39.99,6.0,51.6,120,7.2,96,7.070669,3487,6644.0,Western,Howard Hawks,20,3,23,0066301|0053221|0001328|0000078|0061619,-0.0041298456158269,0.0244421309613672
102057,Hook,1991,70.0,143.5,300.85,616.74,144,6.7,1563,14.508137,3489,879.0,Adventure|Comedy|Fantasy,Steven Spielberg,190,5,195,0102057,-0.0097884990868432,0.0175004245453129
77928,Midnight Express,1978,2.3,9.82,35.0,149.45,121,7.6,309,7.186048,3498,11327.0,Drama,Alan Parker,113,1,114,0077928,-0.0203461341424048,-0.01425088044448
100157,Misery,1990,20.0,42.6,61.28,130.53,107,7.6,1085,15.020845,3499,1700.0,Drama|Horror|Thriller,Rob Reiner,278,16,294,0100157,0.0013868887783346,-0.0182852202168186
104928,Mr. Saturday Night,1992,43.0,85.57,13.3,26.47,119,5.2,17,0.987196,3500,54087.0,Comedy|Drama,Billy Crystal,15,12,27,0104928,-0.0196641832133101,0.0071618105412836
89643,Murphy's Romance,1985,13.0,33.67,30.87,79.95,107,5.7,14,1.46034,3501,34322.0,Comedy,Martin Ritt,8,3,11,0089643,0.0008398410098044,-0.0239775985855885
74958,Network,1976,3.8,18.62,23.69,116.08,121,7.8,391,13.180457,3504,10774.0,Comedy|Drama,Sidney Lumet,240,26,266,0074958,-0.0230733773364127,0.0019275082224258
93640,No Way Out,1987,15.0,36.75,35.51,87.0,114,6.9,155,11.457803,3505,10083.0,Drama|Thriller,Roger Donaldson,38,1,39,0093640,-0.005909624519546,-0.0118498894829986
75029,The Outlaw Josey Wales,1976,3.7,18.13,31.8,155.82,135,7.4,303,5.849522,3508,10747.0,Action|Adventure|Drama|Thriller|Western,Clint Eastwood,77,1,78,0331327|0075029,0.0005941541413456,0.0018474006097088
165643,Black and White,1999,10.0,16.7,5.24,8.75,98,4.6,20,1.191035,3509,38809.0,Drama,James Toback,5,2,7,0165643,0.0229971537507562,0.0102600225639405
186151,Frequency,2000,31.0,50.22,68.11,110.34,118,7.0,473,10.163266,3510,10559.0,Drama|Thriller,Gregory Hoblit,13,11,24,5531470|0186151,-0.0050905049698057,-0.0135615111920169
217756,Ready to Rumble,2000,24.0,38.88,12.37,20.04,107,4.7,51,3.69298,3511,20697.0,Comedy,Brian Robbins,13,4,17,0217756,0.0244442619105673,0.0051465677546951
122459,Return to Me,2000,24.0,38.88,36.61,59.31,115,6.1,68,5.269733,3512,2621.0,Drama,Bonnie Hunt,8,5,13,0396563|0122459,0.0176560269428482,0.011447142085511
160797,Rules of Engagement,2000,60.0,97.2,71.0,115.02,128,6.0,178,10.278274,3513,10479.0,Drama|Thriller,William Friedkin,17,2,19,0160797,0.0016915898139952,-0.0114713138768238
77572,Force 10 from Navarone,1978,5.0,21.35,7.23,30.87,118,6.4,94,5.05047,3519,17339.0,Action|Drama,Guy Hamilton,13,2,15,0054953|0077572,-0.0053346833704412,-0.0002296116885601
82031,Arthur,1981,7.0,21.49,95.46,293.06,97,6.5,125,14.911301,3524,13665.0,Comedy,Steve Gordon,103,5,108,0094678|0088099|1394241|0430702|1334512|0082031,-0.0115671724155164,-0.018327871310722
86927,Bachelor Party,1984,6.0,16.08,38.44,103.02,105,5.8,156,5.511756,3525,12309.0,Comedy,Neal Israel,45,5,50,0954541|0086927,0.0231226185406527,-0.0018084707512873
93773,Predator,1987,18.0,44.1,98.24,240.69,107,7.3,2129,18.495694,3527,106.0,Action|Sci-Fi|Thriller,John McTiernan,733,10,743,0100403|1424381|1777600|5360074|3829266|0093773,0.0128636366418808,0.0008295296969985
102713,The Prince of Tides,1991,30.0,61.5,74.79,153.32,132,5.9,57,2.960942,3528,10333.0,Drama,Barbra Streisand,48,3,51,0102713,0.0099005928259728,-0.0220704070445673
144084,American Psycho,2000,7.0,11.34,34.27,55.52,102,7.3,2128,13.686715,3535,1359.0,Horror|Thriller,Mary Harron,202,27,229,2136729|0144084,0.0149751363171405,-0.0158089628652853
171433,Keeping the Faith,2000,30.0,48.6,37.04,60.0,127,5.9,161,6.045585,3536,4967.0,Comedy|Drama,Edward Norton,10,28,38,0171433,-0.0149649827064196,0.0047980384288805
74860,Marathon Man,1976,6.5,31.85,21.71,106.38,125,7.2,227,6.006812,3551,10518.0,Drama|Thriller,John Schlesinger,158,3,161,0074860,-0.005594956349075,-0.0149166318093875
80487,Caddyshack,1980,6.0,20.28,39.85,134.69,98,6.7,370,10.451986,3552,11977.0,Comedy,Harold Ramis,310,8,318,0094824|0080487,0.0006128685415499,0.0235830612551909
176783,Gossip,2000,14.0,22.68,5.11,8.28,90,5.6,70,8.25719,3553,18041.0,Drama|Thriller,Davis Guggenheim,4,2,6,0176783,0.0029996368619392,-0.0136484844714306
199725,Love & Basketball,2000,20.0,32.4,27.73,44.92,124,7.5,93,5.733227,3554,14736.0,Drama,Gina Prince-Bythewood,18,6,24,0199725,-0.012516180251244,-0.0213784931255422
141926,U-571,2000,62.0,100.44,127.67,206.83,116,6.1,345,7.879924,3555,3536.0,Action|Thriller,Jonathan Mostow,21,3,24,0141926,0.0108431738258408,-0.0017493070916324
159097,The Virgin Suicides,1999,6.0,10.02,10.41,17.38,97,7.1,841,10.505387,3556,1443.0,Drama,Sofia Coppola,31,14,45,0159097,-0.0046789017049548,-0.0239755217942171
104549,Jennifer Eight,1992,20.0,39.8,11.39,22.67,124,5.8,74,4.620936,3557,10424.0,Thriller,Bruce Robinson,7,6,13,0104549,0.0120115089370391,-0.0149156090080673
158622,The Flintstones in Viva Rock Vegas,2000,83.0,134.46,59.47,96.34,90,4.4,140,6.053595,3564,889.0,Comedy,Brian Levant,32,9,41,0109813|0053502|0158622,0.0205611133182517,0.0152741663573404
198021,Where the Heart Is,2000,15.0,24.3,33.77,54.71,120,6.9,159,5.833133,3565,10564.0,Comedy|Drama,Matt Williams,6,3,9,0198021,-0.0196619673089754,-0.001850946706658
189584,The Big Kahuna,2000,7.0,11.34,3.73,6.04,90,6.8,91,4.896026,3566,15723.0,Comedy|Drama,John Swanbeck,3,5,8,0189584,-0.0197636989095312,0.0002960741283834
154421,The Idiots,1998,2.5,4.28,0.01,0.02,117,6.7,107,9.174221,3569,452.0,Comedy|Drama,Lars von Trier,39,2,41,0115751|0154421,-0.0181602035155937,-0.0025400951926477
106521,Carnosaur,1993,1.0,1.93,1.75,3.38,83,3.9,21,0.293373,3572,39283.0,Horror|Sci-Fi,Adam Simon,29,7,36,0112634|0115834|0106521,0.0249267638884986,-0.0052134286026316
172495,Gladiator,2000,103.0,166.86,457.64,741.38,155,7.9,5566,23.186667,3578,98.0,Action|Adventure|Drama,Ridley Scott,503,26,529,0172495,-0.0073781914728991,0.007243153273354
188674,Human Traffic,1999,0.6,1.0,4.0,6.68,99,6.8,98,4.988283,3581,11129.0,Comedy,Justin Kerrigan,5,29,34,0188674,0.0192644960413858,0.009861233888854
71772,The Lords of Flatbush,1974,0.16,0.91,4.0,22.64,86,5.7,18,1.391503,3590,38925.0,Comedy|Drama,Martin Davidson,21,1,22,0078613|0071772,-0.0180674814286477,0.0067118546205287
185183,Battlefield Earth,2000,44.0,71.28,21.4,34.67,118,3.0,259,5.276926,3593,5491.0,Action|Sci-Fi,Roger Christian,182,12,194,0185183,0.0213020706189572,0.0151858553168148
210616,Center Stage,2000,18.0,29.16,17.2,27.86,115,6.8,95,10.491734,3594,10560.0,Drama|Musical,Nicholas Hytner,10,4,14,1145144|5176536|0210616,-0.0187993862929805,-0.0079317232038493
171359,Hamlet,2000,2.0,3.24,1.57,2.54,112,6.0,35,12.896203,3598,10688.0,Drama|Thriller,Michael Almereyda,6,31,37,0171359,0.0003690711031318,-0.0138615269407735
89791,Pee-wee's Big Adventure,1985,6.0,15.54,40.94,106.03,90,6.6,239,11.461437,3608,5683.0,Adventure|Comedy,Tim Burton,297,33,330,0090500|0094744|0251640|0837156|0081915|0089791,-0.0127670150902572,0.0144371172128202
130623,Dinosaur,2000,127.5,206.55,354.25,573.88,82,6.2,563,9.998415,3615,10567.0,Adventure|Animation,Ralph Zondag,43,10,53,0130623,-0.0049688034415134,0.0217181714270682
215129,Road Trip,2000,16.0,25.92,119.75,194.0,93,5.9,550,8.00158,3617,9285.0,Comedy,Todd Phillips,56,20,76,1319733|0215129,-0.0136019399440243,-0.0165292219459846
80881,The Hollywood Knights,1980,2.5,8.45,10.0,33.8,91,6.4,18,2.599219,3619,21879.0,Comedy,Floyd Mutrux,9,1,10,0080881,0.0019316993901572,-0.0236148292832702
119746,The Myth Of Fingerprints,1997,2.0,3.48,0.46,0.8,93,3.4,5,0.228526,3620,98502.0,Comedy|Drama,Bart Freundlich,3,0,3,0119746,-0.0241986916057661,0.0060401771068839
120755,Mission: Impossible II,2000,125.0,202.5,546.39,885.15,123,5.9,1966,18.97178,3623,955.0,Action|Adventure|Thriller,John Woo,135,19,154,0317919|1229238|2381249|4912910|9603212|9603208|0117060|0120755,0.0101652245500446,0.0053241234643072
184894,Shanghai Noon,2000,55.0,89.1,56.93,92.23,110,6.2,756,10.308442,3624,8584.0,Action|Adventure|Comedy|Western,Tom Dey,39,26,65,0300471|4685784|0184894,-0.0016907398913708,0.0151259874524388
15864,The Gold Rush,1925,0.92,14.67,2.5,39.88,95,7.7,308,6.202041,3629,962.0,Adventure|Comedy,Charlie Chaplin,163,1,164,0015864,-0.0156837645444854,0.0167436139404204
64757,On Her Majesty's Secret Service,1969,6.5,49.4,81.97,622.97,142,6.5,464,9.356264,3633,668.0,Action|Adventure|Thriller,Peter R. Hunt,429,16,445,0066995|0070328|0071807|0076752|0079574|0082398|0086034|0090264|0093428|0097742|0113189|0120347|0143145|0246460|0381061|0830515|1074638|2379713|2382320|1214025|0055928|0057076|0058150|0059800|0062512|0064757,0.0077111003984265,0.0052458164911663
76752,The Spy Who Loved Me,1977,14.0,64.4,185.44,853.02,125,6.6,515,9.781451,3635,691.0,Action|Adventure|Thriller,Lewis Gilbert,612,21,633,0079574|0082398|0086034|0090264|0093428|0097742|0113189|0120347|0143145|0246460|0381061|0830515|1074638|2379713|2382320|6328096|0055928|0057076|0058150|0059800|0062512|0064757|0066995|0070328|0071807|0076752,0.0075105626650489,0.0055223756058115
79574,Moonraker,1979,34.0,130.56,210.31,807.59,126,5.9,551,10.576273,3638,698.0,Action|Adventure|Sci-Fi|Thriller,Lewis Gilbert,429,21,450,0082398|0086034|0090264|0093428|0097742|0113189|0120347|0143145|0246460|0381061|0830515|1074638|2379713|2382320|1213914|0055928|0057076|0058150|0059800|0062512|0064757|0066995|0070328|0071807|0076752|0060592|0079574,0.0091109331447671,0.006699823902679
71807,The Man with the Golden Gun,1974,7.0,39.62,97.57,552.25,125,6.4,533,12.127492,3639,682.0,Action|Adventure|Thriller,Guy Hamilton,380,18,398,0076752|0079574|0082398|0086034|0090264|0093428|0097742|0113189|0120347|0143145|0246460|0381061|0830515|1074638|2379713|2382320|1214162|0055928|0057076|0058150|0059800|0062512|0064757|0066995|0070328|0071807,0.0076962923309083,0.0053459190620846
208003,Big Momma's House,2000,30.0,48.6,173.96,281.82,98,5.6,514,7.978985,3646,9600.0,Comedy,Raja Gosnell,58,3,61,0421729|1464174|0208003,0.0021649395996177,-0.0243853286066153
80365,American Gigolo,1980,4.8,16.22,22.74,76.86,117,5.9,137,11.53267,3649,2768.0,Drama,Paul Schrader,94,7,101,0080365,0.0142349813101935,0.0184917668806399
54953,The Guns of Navarone,1961,6.0,55.92,28.9,269.35,158,7.3,191,8.522673,3654,10911.0,Action|Adventure|Drama,J. Lee Thompson,129,0,129,0077572|0054953,-0.0057369242026026,0.0066486954617382
105466,Stay Tuned,1992,25.0,49.75,10.74,21.37,87,6.0,51,13.72021,3669,23939.0,Comedy,Peter Hyams,15,57,72,0105466,0.0015510517963661,-0.0226284136601342
71230,Blazing Saddles,1974,2.6,14.72,119.5,676.37,93,7.2,619,13.233262,3671,11072.0,Comedy|Western,Mel Brooks,349,28,377,0071230,-0.0215479855380133,0.0107634412127549
74486,Eraserhead,1977,0.01,0.05,7.0,32.2,89,7.5,500,7.871001,3676,985.0,Drama|Horror,David Lynch,238,8,246,0074486,-0.013024983954768,-0.0138895766158991
59578,For a Few Dollars More,1965,0.6,5.31,15.0,132.75,132,7.8,988,13.295342,3681,938.0,Action|Drama|Thriller|Western,Sergio Leone,150,4,154,0060196|0058461|0059578,-0.0089952770708132,-0.0110830764983018
99582,Flatliners,1990,26.0,55.38,61.49,130.97,115,6.3,413,11.890138,3686,1551.0,Horror|Sci-Fi|Thriller,Joel Schumacher,55,5,60,2039338|8444450|0099582,0.0162872710181766,-0.0079300445149922
84522,Porky's,1981,4.0,12.28,125.73,385.99,94,6.1,185,12.650546,3688,10246.0,Comedy,Bob Clark,128,9,137,0086129|0089826|1346302|0084522,0.0098630581378009,-0.0216919299641869
86129,Porky's II: The Next Day,1983,6.5,18.2,33.76,94.53,98,5.2,61,5.269838,3689,19698.0,Comedy,Bob Clark,24,6,30,0089826|1346302|0084522|0086129,0.0229560356736189,0.0073336300610743
89826,Porky's 3: Revenge,1985,9.0,23.31,20.52,53.15,92,5.0,48,3.208108,3690,23919.0,Comedy,James Komack,15,3,18,1346302|0694522|0084522|0086129|0089826,0.0244448320008254,-0.0039759224390558
100403,Predator 2,1990,35.0,74.55,57.12,121.67,108,6.0,743,11.736241,3697,169.0,Action|Sci-Fi|Thriller,Stephen Hopkins,107,10,117,1424381|1777600|5360074|3829266|0093773|0100403,0.0130364050516287,0.0018724545346843
93894,The Running Man,1987,27.0,66.15,38.12,93.39,101,6.4,713,9.389976,3698,865.0,Action|Sci-Fi,Paul Michael Glaser,140,16,156,0093894,0.0111365497184261,0.0103011380255141
88172,Starman,1984,22.0,58.96,28.74,77.02,115,6.6,219,9.763928,3699,9663.0,Adventure|Drama|Sci-Fi,John Carpenter,76,9,85,0090527|0088172,-0.0077257583420498,0.0063250676588058
94631,Alien Nation,1988,16.0,37.76,32.16,75.9,91,5.9,81,15.133316,3701,10128.0,Drama|Sci-Fi|Thriller,Graham Baker,40,5,45,0096531|0096783|0109078|0112319|0115504|0115505|0118582|4558400|0094631,0.0045455928855057,-0.009576331345176
79501,Mad Max,1979,0.4,1.54,100.0,384.0,93,6.6,1235,11.412619,3702,9659.0,Action|Adventure|Sci-Fi,George Miller,396,9,405,0082694|0089530|3410888|1392190|4575512|0079501,0.006737291629903,0.0115427621633203
82694,Mad Max 2: The Road Warrior,1981,2.0,6.14,24.6,75.52,95,7.3,981,11.189831,3703,8810.0,Action|Adventure|Sci-Fi|Thriller,George Miller,305,9,314,0089530|3410888|1392190|4575512|0079501|0082694,0.0081293988529158,0.0082948708719435
89530,Mad Max Beyond Thunderdome,1985,12.31,31.88,36.23,93.84,107,5.9,765,12.689648,3704,9355.0,Action|Adventure|Sci-Fi,George Miller,242,11,253,3410888|1392190|4575512|0079501|0082694|0089530,0.0078661577048059,0.0117220223857969
92563,Angel Heart,1987,17.0,41.65,17.19,42.12,113,7.0,326,7.290872,3706,635.0,Horror|Thriller,Alan Parker,60,7,67,1301234|0092563,0.0140320810666891,-0.0149536285198102
91635,Nine 1/2 Weeks,1986,17.0,43.18,6.74,17.12,117,5.8,183,6.706262,3707,10068.0,Drama,Adrian Lyne,180,6,186,0119576|0164026|0091635,0.0203054726980273,0.0092473341915076
87262,Firestarter,1984,15.0,40.2,17.08,45.77,114,5.9,174,7.048087,3708,11495.0,Horror|Thriller,Mark L. Lester,73,4,77,0297120|1798632|0087262,0.0151796968563887,-0.0140039045407726
94612,Action Jackson,1988,7.0,16.52,20.26,47.81,96,4.9,51,14.054862,3710,10117.0,Action|Comedy|Thriller,Craig R. Baxley,44,7,51,0694858|0094612,0.0051608184488017,0.0060094511588238
187078,Gone in Sixty Seconds,2000,90.0,145.8,237.2,384.26,118,6.1,1511,14.091765,3717,9679.0,Action,Dominic Sena,82,19,101,0071571|0187078,0.0093499634176829,-0.0223657297564241
182295,Love's Labour's Lost,2000,13.0,21.06,0.3,0.49,93,5.4,14,5.867426,3719,51333.0,Comedy,Kenneth Branagh,8,11,19,0182295,0.0117861002285416,0.0216526871063413
67741,Shaft,1971,4.0,27.52,12.12,83.39,100,6.5,68,3.73688,3729,482.0,Action|Drama|Thriller,Gordon Parks,335,22,357,0069257|0070679|0069630|0162650|4463894|0067741,0.001778604117383,-0.0059991289521159
71360,The Conversation,1974,1.6,9.06,4.42,25.02,113,7.5,377,13.245638,3730,592.0,Drama,Francis Ford Coppola,126,9,135,0120660|6178614|8041860|0071360,0.0218046830402229,-0.0115819225862318
77588,The Fury,1978,5.5,23.48,24.0,102.48,118,6.2,73,11.844029,3732,12611.0,Horror,Brian De Palma,33,5,38,0077588,0.0082715533361189,-0.0217299378913615
70666,Serpico,1973,3.0,18.81,29.8,186.85,129,7.5,429,12.842165,3735,9040.0,Drama,Sidney Lumet,193,0,193,0074054|0075193|0070666,0.0237551448910999,0.0028111340449203
